"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013",
"Aruba","ABW","Energía nuclear y alternativa (% del total de uso de energía)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Andorra","AND","Energía nuclear y alternativa (% del total de uso de energía)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Afganistán","AFG","Energía nuclear y alternativa (% del total de uso de energía)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Angola","AGO","Energía nuclear y alternativa (% del total de uso de energía)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","1.35116605916565","1.41064579258248","1.69472978835487","1.74859337383873","1.98256988619515","0.903806309259497","0.916739309108117","1.02803784867323","1.06582192891216","1.12139734392974","1.11404614724437","1.1977335189696","1.06744615633057","1.09858951359899","1.20808494709243","1.19432920464363","1.16616756129073","1.12066406307365","1.11030859523597","1.05980531537834","1.10211733286676","1.19254500891685","1.22001993092398","1.21032745671157","1.20957968356208","1.19982926376787","1.10322474425345","1.32973195165295","1.06085701969879","1.04589903484503","1.10944685203874","1.18371953922388","1.18536318699053","1.555448322064","2.03974092637334","2.29044396477159","2.00749724151657","2.32664438754145","2.11417316953717","2.38044497692383","2.53827891693166","","",
"Albania","ALB","Energía nuclear y alternativa (% del total de uso de energía)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","3.50444575618605","3.98633521370928","5.53273763822282","6.1230313057775","6.91916245952089","7.45971570904735","8.14872719207006","7.9567283505864","10.2637591614659","8.25965463118542","9.72700960277978","9.98508275079277","9.67546752161423","7.96470500322404","6.74108181151762","11.9867517847337","10.1345385495896","8.66995851177501","9.14789279975118","9.16372686460897","16.1690247429667","20.4268465527359","21.4149444158498","22.9139214158182","27.1956805125856","34.7079221877643","35.7122032882039","32.3990911234486","26.0695155781657","22.4674867312745","17.2249080254943","15.3662097432103","21.3589462307266","21.7089106840994","21.3756417940128","22.6943516759494","12.1540564889598","16.1600041147631","21.966071048713","31.9801389245706","16.9936105250322","","",
"Región Andina","ANR","Energía nuclear y alternativa (% del total de uso de energía)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"El mundo árabe","ARB","Energía nuclear y alternativa (% del total de uso de energía)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","1.40804374170554","1.43833747368223","1.25256347691236","1.39958834142416","1.38252649872064","1.45200545501468","1.51638401603238","1.39356135451225","1.24953714199848","1.11765945390432","0.975618323377366","0.878507966449276","0.752504115295616","0.763259885457536","0.699625260495931","0.666032752128247","0.69433464970477","0.639488244538731","0.646556748906284","0.701619234136881","0.624470520896663","0.544361075510143","0.521077664169794","0.510788311342155","0.495528242811393","0.520605727563096","0.523290047408575","0.516365424501035","0.54394350045077","0.518445053442601","0.534945107567585","0.437670806039953","0.469846750497043","0.451029164633658","0.530355057756333","0.497287547426237","0.522585248763226","0.434180896310849","0.423221756178672","0.496927405313779","0.486805012593202","","",
"Emiratos Árabes Unidos","ARE","Energía nuclear y alternativa (% del total de uso de energía)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Argentina","ARG","Energía nuclear y alternativa (% del total de uso de energía)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","0.394545077942888","0.378208163967555","0.723236670327174","1.93479739713177","3.06894480641725","2.96182847771686","2.41459840426604","3.6539273921946","3.93635015456439","4.57248341089593","4.88970703833048","4.8702045948474","5.91276499383817","6.73715280873427","7.92970284686069","7.50973565284717","7.70055987053555","5.85823267966875","5.22107569618403","7.45502956414584","7.19396120054122","7.03090952994814","8.15522303506921","8.41964248954828","7.67806189670499","7.04175391850198","7.66286408327628","7.0216672341143","6.11525868510093","6.7056228896958","8.69329466273263","8.31681582332832","8.27534875761999","6.9458409536278","7.05050182020119","7.2120535807383","6.10481864159077","5.82271854604826","6.62815596256784","6.08919017449445","5.46386765766488","","",
"Armenia","ARM","Energía nuclear y alternativa (% del total de uso de energía)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.73493719561083","1.63640429706899","6.33767951702865","16.8388722820262","21.9218108249659","14.8519505125503","41.5956879368912","28.914131580799","28.8081392742765","35.1651138665541","31.3194182467984","29.9675183036727","39.2933087043229","34.8847703204646","35.5851638974486","34.2427759653673","33.0240484016587","28.9164925130904","26.4993793467779","31.5679815234991","35.0094075044178","32.350048621137","","",
"Samoa Americana","ASM","Energía nuclear y alternativa (% del total de uso de energía)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
