"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013",
"Brunei Darussalam","BRN","Importaciones de energía, valor neto (% del uso de energía)","EG.IMP.CONS.ZS","","","","","","","","","","","","-3651.91781517441","-5228.08704424597","-3719.783480283","-2190.06745970268","-1827.15567135492","-1709.47879969965","-1688.65292377547","-1817.69554250677","-1881.14659761886","-1466.02098562184","-1186.77401358189","-1115.32078664231","-1065.96366253362","-864.833394692672","-801.305827887474","-899.09586154773","-867.337158129997","-1034.62900120607","-885.828439376765","-805.789431624981","-737.903776320324","-734.423980911286","-749.625798088792","-839.360306111186","-711.7893373624","-681.187465295339","-651.149477934202","-629.187508490052","-683.452774250343","-725.508428160801","-799.196782964715","-839.333573129704","-746.201598045458","-803.837758511715","-849.992534583373","-608.136737784708","-542.866744173652","-496.513064959289","-522.428639880426","-473.19072663497","-387.826442295649","","",
"Bhután","BTN","Importaciones de energía, valor neto (% del uso de energía)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Botswana","BWA","Importaciones de energía, valor neto (% del uso de energía)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","22.17060097867","21.6684625223151","22.3366459990072","22.2784686114085","21.8483208892001","23.8306863038123","24.8311102963946","23.6015898114101","24.7218332785931","27.807379778873","27.0620332694137","29.6665365176314","29.1126749258207","26.9712789445084","29.1530547075365","32.9772609562851","34.9058046594547","35.408909711211","36.8343420272025","38.6483747529769","40.2340487052625","41.5953170137091","46.064825983256","45.1625391789608","44.9044952499049","46.0731948161129","51.8552503269369","51.8631844276258","53.7195928861356","51.5591081670643","55.8081982265857","","",
"","CAA","Importaciones de energía, valor neto (% del uso de energía)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"República Centroafricana","CAF","Importaciones de energía, valor neto (% del uso de energía)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canadá","CAN","Importaciones de energía, valor neto (% del uso de energía)","EG.IMP.CONS.ZS","25.0194223712199","18.3686201511449","10.5150459792226","11.4219543397182","10.0063097932797","11.5360184388181","8.38817470831609","8.25947788680044","7.02018547486901","2.00465007044498","-4.82219986314658","-10.2487186529216","-15.9496427113397","-24.3962538423359","-18.6512960048482","-13.018307809907","-6.48667935266337","-7.71002990655884","-5.43734640104809","-10.4350637632291","-7.91942903943303","-6.87961172122255","-12.3483587031723","-15.4201855695095","-21.2108720028896","-25.0061120457639","-22.0940862730008","-24.5550318818222","-29.1182754361568","-26.1490865915087","-31.2382161887003","-37.0177193789354","-37.9287746237049","-43.3744583615857","-48.3858807190629","-51.1681513793277","-51.7788538751207","-52.8326056279902","-54.1281347759993","-49.1632243582528","-48.223053800234","-52.0820855732635","-54.73001472148","-47.3766379451543","-48.6661993205398","-47.339882971879","-53.0159146687255","-53.125839822545","-53.1239243171681","-55.2504620224569","-57.76277812917","-62.4128277471284","-66.1615938887347","",
"","CEA","Importaciones de energía, valor neto (% del uso de energía)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"","CEB","Importaciones de energía, valor neto (% del uso de energía)","EG.IMP.CONS.ZS","-19.6248113759063","-17.6971305908619","-14.7137777698554","-17.0682212402938","-19.6997963650791","-9.43061619531128","-9.2768100579986","-7.27586225464741","-7.9822954659097","-6.99488731532299","-6.27787147850757","10.4878108754006","10.5903561831878","12.4464338085621","11.6607103162265","13.0150867694406","14.5055483883028","16.2616486159537","17.5937721884538","18.6617136189272","21.9599304989707","24.1556015583745","20.2359605512817","18.8985625824727","17.7643874949741","19.8630668992464","20.6786177545149","22.3021424775936","22.0012662393524","24.1033664356141","31.2823337398654","29.2011839410673","26.1331485387456","26.5323141873201","25.2603487360933","26.7770750701048","28.2993468097085","27.0730287783059","29.9654430861041","30.2312455484302","29.7155569137232","30.4750428623517","29.6714306418682","31.2963146458528","31.7852214931921","33.5169380160849","35.2674842872352","37.2869177203946","37.1636358762103","34.6890412990668","37.8834751149095","36.7742697715403","","",
"","CEU","Importaciones de energía, valor neto (% del uso de energía)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suiza","CHE","Importaciones de energía, valor neto (% del uso de energía)","EG.IMP.CONS.ZS","71.6683009493959","72.2059277974622","74.7795837993235","78.1894858420989","78.3421749630642","77.8009709872277","76.553945703404","76.2568773397757","78.3963711941805","80.6433861461725","78.7379227943515","82.2765846227273","80.527885664297","77.3644766886245","74.9066773370238","70.3140713578021","74.6910435055762","70.2437076778065","71.7277125420653","67.3791996965207","64.9152931499848","61.1364826772349","59.5024519620389","61.7256216277678","61.1963656166425","57.368840733831","58.589639781121","56.2911948722336","56.4892647161165","57.8313394694221","57.7458887041127","57.6928328224601","57.2720773647578","54.9871742976517","53.3614967943282","53.3098995664879","55.8165619811902","54.8946021059976","54.8821252280825","52.3492143491223","51.9373156558368","52.6546080876468","52.9781935110307","52.7633056645086","53.7444708507641","57.5846296443069","54.7040636213638","50.8547464099238","52.1834541800432","52.6065744048183","51.7973069481379","51.3973149631723","50.4380113076417","",
"Islas del Canal","CHI","Importaciones de energía, valor neto (% del uso de energía)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Importaciones de energía, valor neto (% del uso de energía)","EG.IMP.CONS.ZS","","","","","","","","","","","","38.6043596083478","38.8273447284222","40.2280175509965","39.6058299019463","34.6916817157279","35.8694897647948","37.0506440256564","38.7479132252151","45.3297378919292","38.8009261496319","35.4721731692798","28.0352016823454","28.9480755068985","29.712648099988","28.9620264577563","29.9527453895943","31.544832539177","38.0321260627647","43.2351984742419","43.411568735838","41.7211516498933","44.2881746287862","48.1584555452052","51.2809827905038","54.7354006544905","59.0007448260872","63.2384268129144","65.5840052871603","68.2039249047893","65.8901645613351","63.241441059229","64.5090057475706","66.8536044590691","68.9153497565607","67.0653884938345","67.3947980471037","69.3467300184846","67.9146286068117","65.416378379405","70.2099987606724","70.5691001311241","70.169636109494","",
"China","CHN","Importaciones de energía, valor neto (% del uso de energía)","EG.IMP.CONS.ZS","","","","","","","","","","","","-0.66356800788147","-0.714773805413317","-1.00303311409065","-1.8101879055144","-2.7500307343106","-2.29879904654523","-2.04568345366312","-2.32590974717188","-3.04753758500659","-2.86318005674128","-3.10795867836728","-4.1549453168608","-5.1099796038154","-6.19189703233464","-7.49175977795564","-6.51751029297788","-4.31387766568735","-2.93983646967052","-5.95464253478999","-1.16778277354502","-4.56713212726297","-3.0987222048826","-0.44288836529107","-1.3705387063412","-1.91917871641936","-1.63695837859756","-0.696059603817963","-0.0715139315271764","2.25333469306177","2.71685417743426","-0.173265507833343","0.813924628451845","2.03281621643692","4.68578210667665","4.18349922543637","6.46563506349397","6.32703385031416","5.9114730406513","8.45265557939615","10.1199583054877","10.8230306475484","","",
"Côte d'Ivoire","CIV","Importaciones de energía, valor neto (% del uso de energía)","EG.IMP.CONS.ZS","","","","","","","","","","","","33.2285777133267","34.6001170791628","34.6677913700076","34.9237584833928","35.8368130160403","38.4765909011137","37.8404912048609","39.937900910503","37.1278739020849","32.3182108161347","20.0078445387737","6.82626185966825","-4.16148406846644","-2.78861985389616","-2.80928279103659","6.62131238669276","10.1701279584046","15.1110497432203","24.5271221955706","21.7529518829546","22.3066145929082","21.0387568285071","20.9000657896326","20.4882019082761","16.4630523561394","9.88926968018364","7.50139023879805","7.81118788823182","13.8130749940274","10.7173813453675","7.86824763336996","6.01754560229873","-3.08771258798782","-2.63222936631886","-10.3194101408892","-25.2146584034846","-12.3859991155999","-11.0633816109266","-14.0554808828666","-10.7157741174819","-5.80724618675986","","",
"","CLA","Importaciones de energía, valor neto (% del uso de energía)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"","CME","Importaciones de energía, valor neto (% del uso de energía)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Camerún","CMR","Importaciones de energía, valor neto (% del uso de energía)","EG.IMP.CONS.ZS","","","","","","","","","","","","9.00706259496102","9.21912960590769","9.37255056556077","9.47207303807142","11.3908234201987","10.4711911019238","12.89930977915","-0.681136298030832","-42.4671149167434","-83.4844405440407","-110.255975262179","-125.395816163112","-125.483232578423","-188.831459726324","-180.045642187325","-174.637626696919","-172.96483007456","-152.806341568062","-134.931514768336","-120.354256803558","-113.303402627709","-113.175626301054","-98.6657376266894","-93.4191673034886","-78.2171501173296","-82.3088712047951","-86.933331459853","-87.4024412748939","-81.6591980426553","-76.6286540411541","-67.5297631867697","-69.1153453764431","-60.9453166118792","-55.1477975925664","-50.31511809104","-52.6084588930201","-45.8390722647932","-45.4550884757872","-27.9255521482952","-21.048346761029","-21.9383945119191","","",
"Congo, República del","COG","Importaciones de energía, valor neto (% del uso de energía)","EG.IMP.CONS.ZS","","","","","","","","","","","","34.2238260048769","-27.5553986118072","-358.01897243889","-426.468882181903","-300.956162619972","-314.255059612728","-289.936553705545","-380.233564158324","-439.954264623285","-516.124748698719","-619.537169644464","-656.901702379145","-677.781915133269","-793.175709634421","-740.199672800672","-772.224330019875","-807.566599653905","-943.90782939696","-1026.34653556726","-1027.57618653486","-1002.35706970299","-1075.94951929099","-1177.71166101544","-1246.18220751946","-1196.64657077577","-1377.2854785805","-1620.22588841946","-1797.91758436451","-1982.8777707229","-1691.22225866001","-1438.75660417506","-1411.68739954036","-1107.55868882911","-1129.01732993719","-1159.65444320291","-1231.0272692925","-935.410332964301","-952.935213432181","-980.50249439256","-1049.5396433485","-904.923196732576","","",
